legacy_id,full_name,email,dob,sex,bsn,phone,city,weight,weight_unit,height_cm,status,signup_date,source
receRz3AUy3M0CWuh,Ahmed Demir,ahmed.demir@yahoo.com,1975-03-17,vrouw,276078408,06-56090265,Eindhoven,132.1,kg,181,ACTIEF,2024-05-27,referral
recTf6H60O8a6xqOA,James Wang,james.wang@kpnmail.nl,1965-03-05,M,,+31671345363,Maastricht,128.6,kg,180,active,2025-08-08,import
recaOOXLqTRNFvEhm,Elena Yilmaz,elena.yilmaz@hotmail.com,1960-03-20,male,,+31626225841,Groningen,,kg,162,cancelled,2025-07-22,typeform
recpWmQ1nfxo3MyFH,Fleur van Leeuwen,fleur.vanleeuwen@kpnmail.nl,2007-03-26,F,,+31621882845,Groningen,104.4,kg,173,ACTIEF,2025-06-29,website
recFmS0iqDWTECknG,Fatima Wilson,fatima.wilson@outlook.com,1980-05-30,vrouw,,+31682328075,Breda,119.0,kg,170,ACTIEF,2024-11-11,import
recYlvLVr0w4jcUCD,Sem Meijer,sem.meijer@live.nl,1996-10-10,M,202176952,,Haarlem,73.8,kg,157,opgezegd,2025-12-29,campaign_expat_2023
rec2YcMoX5KKWqIiP,Milan Wang,milan.wang@hotmail.com,1973-02-19,male,843504043,06-01005633,Rotterdam,96.1,kg,183,actief,2025-03-19,referral
recVAPbSgImEuzGrH,Ivan Mulder,ivan.mulder@ziggo.nl,1961-05-30,m,462857724,06-45162286,Delft,244.3,,173,actief,2025-12-17,campaign_expat_2023
rec6XYZQGHhLLKrDz,Lisa Benali,lisa.benali@icloud.com,1994-10-17,vrouw,,+31644315728,Haarlem,145.4,kg,194,new,2025-10-23,typeform
recZms3ZxUb1q048c,Lisa Wang,lisa.wang@ziggo.nl,26-09-2001,m,,+31677455902,Haarlem,122.8,kg,197,active,07/27/2022,referral
recLVmpz0b80dS5mi,Zeynep Wang,zeynep.wang@protonmail.com,1988-03-12,V,,06-52489780,Delft,64.7,kg,152,Churned,02-11-2022,campaign_expat_2023
rechwNCMXiE2d3BlY,Finn Smit,finn.smit@protonmail.com,1966-06-09,Female,,06-41708005,Delft,83.6,kg,171,active,04/23/2024,typeform
recf5JSJYip3SN4eZ,Kees de Jong,kees.dejong@ziggo.nl,1965-06-07,Male,652447946,+31617829875,Amersfoort,,kg,179,paused,2025-09-23,campaign_expat_2023
rec8wbwHqQ4ZYiIzF,Oliver van den Berg,oliver.vandenberg@protonmail.com,1962-09-21,male,,+31687594818,Eindhoven,104.5,kg,178,ACTIEF,11/04/2022,typeform
recppe5rl6makYrQA,Emre El Amrani,emre.elamrani@yahoo.com,2077-02-08,V,,0636422746,Apeldoorn,127.3,kg,187,cancelled,17-04-2024,typeform
rec5EnC5UPTN7ZzOr,Finn van den Berg,finn.vandenberg@kpnmail.nl,22-07-1961,man,912996274,06-65467158,Zaandam,,kg,176,active,2023-10-01,website
recdkQwA4VNKBCJYM,Emma Horvat,emma.horvat@kpnmail.nl,1995-09-24,Female,717166144,+31686778963,Almere,116.3,kg,166,Active,2026-04-28,typeform
recLcjIQfDGJg2Ee3,Lotte Bos,lotte.bos@protonmail.com,1968-11-23,f,167398738,+31645175136,Maastricht,108.8,kg,179,active,18-03-2024,campaign_expat_2023
recklNqFsSt1QDN9u,Mohammed van Dijk,mohammed.vandijk@outlook.com,1990-06-24,M,,,Almere,108.5,kg,167,opgezegd,2025-01-01,referral
recG4TongEQvxkegA,Levi Wilson,levi.wilson@gmail.com,06-11-1963,Male,948285670,0603827443,Zwolle,80.5,kg,175,active ,2022-03-28,import
recVw6ggIYV09FnVA,Eva Peters,eva.peters@hotmail.com,17-02-1959,man,951005832,06-66604024,Groningen,68.2,kg,154,active ,13-12-2023,import
recFnur38HKEnf3VZ,Fleur van Leeuwen,fleur.vanleeuwen@kpnmail.nl,2008-03-25,V,,+31621882845,Groningen,104.4,kg,173,active,2025-06-29,import
recEIZvhx3IQhdfZb,Teun Nair,teun.nair@ziggo.nl,2008-07-18,Male,,0608397837,Nijmegen,145.2,kg,191,actief,2026-01-27,campaign_expat_2023
recBtdlvD6oN5ialb,Deniz Wilson,deniz.wilson@live.nl,2007-07-16,V,573440888,06-14876857,Maastricht,97.0,kg,176,active,06-03-2024,import
recIVtyquVzQUxwbR,Fleur de Graaf,fleur.degraaf@protonmail.com,1967-03-25,vrouw,,+31696315641,Apeldoorn,84.0,kg,179,churned,23-09-2022,import
recUQ6XCfQKuEi2Ed,Lotte Horvat ,lotte.horvat@live.nl,2005-02-27,F,535939887,+31655204055,Nijmegen,99.0,kg,162,active,25-05-2023,import
rechVnzt2dM3vrIdj,Finn Horvat,finn.horvat@live.nl,1993-04-27,V,764162627,+31696742719,Rotterdam,107.4,kg,189,active,2026-03-22,import
rec4mMLx26906ijC6,Anna Yilmaz,anna.yilmaz@hotmail.com,1994-07-01,male,,06-63639489,Utrecht,92.4,kg,172,actief,2024-06-18,import
rec3rR1i4mzIqqlNx,Eva Peters,eva.peters@live.nl,1991-04-24,m,,,Dordrecht,125.0,kg,172,actief,2026-04-30,typeform
rec6oqIhefp1fPA4p,Thijs Bakker,thijs.bakker@outlook.com,1998-12-10,Female,,0683975465,Maastricht,107.7,kg,184,active ,01/15/2023,referral
rectpeNVNv7TJNwoS,Maud Chen,maud.chen@icloud.com,1965-07-11,Female,,+31623131822,Arnhem,115.9,kg,181,Churned,2026-06-09,typeform
recztAN8p9N09shBV,Zeynep Petrov,zeynep.petrov@live.nl,1982-10-06,M,,+31668534054,Eindhoven,103.5,kg,186,active ,2025-07-11,typeform
recJwI3cnX0FfPqBL,Kasia de Boer,KASIA.DEBOER@OUTLOOK.COM,1991-06-24,female,,+31637528822,Tilburg,98.0,kg,190,prospect,2025-02-26,referral
recew1sSBShStANoO,Giulia Visser,giulia.visser@kpnmail.nl,1993-06-01,Male,194410559,0675813343,Eindhoven,66.9,kg,157,paused,2025-09-11,typeform
recPFu9YavWNbaZPo,Bram Kaya,bram.kaya@kpnmail.nl,22-12-1981,Male,,,Delft,131.8,kg,193,ACTIEF,28-09-2023,referral
recBjgFvdJqIDz3vW,James Costa,james.costa@yahoo.com,1992-11-09,female,499849796,0669819701,Apeldoorn,95.4,kg,159,Churned,2025-09-18,referral
recq7IXFBNS7Kv83b,Noor de Groot,noor.degroot@ziggo.nl,1969-08-25,F,242403992,+31610466737,Eindhoven,105.9,kg,196,on hold,2026-01-26,website
recdHXxh7zwd9gBwS,Maud Andersen,maud.andersen@hotmail.com,07/19/2004,M,,+31605468590,Dordrecht,108.4,kg,188,active,09/07/2023,typeform
rec6Yusl8HUpRm6FM,Marco de Graaf,marco.degraaf@hotmail.com,1999-06-24,male,,+31622028791,Eindhoven,122.9,kg,173,active,01-04-2024,campaign_expat_2023
recmNljXyAnm9du3I,Kees van den Berg,kees.vandenberg@yahoo.com,10-08-2003,male,140655499,+31680244189,Tilburg,89.5,kg,169,churned,2022-03-28,website
recTBDGMCKnPjIE20,Eva Sharma,eva.sharma@live.nl,01/11/2006,female,139738824,+31667321447,Tilburg,298.1,lbs,188,ACTIEF,2023-04-14,referral
recjBj1Bro6nvxpq7,Marco Petrov,marco.petrov@ziggo.nl,26-09-1984,Male,159193448,06-53596327,Amsterdam,100.9,kg,164,gepauzeerd,2023-10-19,typeform
recA9zHaRYNcveT9C,Julia Ricci,julia.ricci@outlook.com,2004-10-15,man,,06-19517735,Zwolle,125.5,kg,194,Active,2025-02-13,typeform
recDNobBinOIJDJ99,Eva de Groot,eva.degroot@ziggo.nl,1963-12-04,f,,06-88255176,Apeldoorn,137.4,kg,180,actief,2025-03-16,typeform
rec21r8JnYwPQw9QK,Lisa Smit,lisa.smit@icloud.com,02/10/1981,M,,06-31783570,Almere,127.8,kg,181,cancelled,12/13/2023,typeform
recu61JWCuCBnTKas,Julia Novak,julia.novak@ziggo.nl,2001-01-14,M,,06-13156696,Amersfoort,63.2,kg,153,ACTIEF,2024-01-12,campaign_expat_2023
recI58ziBFTxm7mCN,Sophie Benali,sophie.benali@outlook.com,2005-11-21,man,,+31642262031,Haarlem,75.8,kg,160,churned,2023-05-14,typeform
recNjDcbfs0MABYwG,Mei Smith,mei.smith@gmail.com,1988-08-01,male,,+31699569519,Eindhoven,73.5,kg,160,cancelled,2024-04-24,referral
recqsciXpeazMNSs9,Deniz Andersen,deniz.andersen@ziggo.nl,01-07-1981,Male,,+31606257565,Leiden,,kg,154,opgezegd,2022-11-21,campaign_expat_2023
rec9BzSJmrgbc5j6T,Mohammed Nowak,mohammed.nowak@live.nl,1992-06-30,Male,114118619,+31695130223,Haarlem,124.5,kg,173,opgezegd,2025-11-04,campaign_expat_2023
recoaoGp8d7MUsPIW,Roos Smits,roos.smits@ziggo.nl,03/31/1966,M,,06-75128492,Utrecht,102.1,kg,186,lead,2023-05-03,typeform
recr2u1DONSbkToFZ,Fleur de Boer,fleur.deboer@kpnmail.nl,1995-11-27,vrouw,485018007,+31687812765,Amsterdam,125.8,kg,180,actief,2025-12-20,referral
recA3XcmO0KemrZa3,Lisa Petrov,lisa.petrov@outlook.com,2005-10-17,Male,274654039,0636270705,Rotterdam,104.2,kg,191,Churned,01-02-2024,campaign_expat_2023
recwKHm8SjWT8XdE8,Oliver Brouwer,oliver.brouwer@icloud.com,1990-06-12,male,,+31617413750,Tilburg,85.6,kg,175,opgezegd,2025-01-28,typeform
recgkYuDlR0G8ZqPg,Femke de Groot,femke.degroot@yahoo.com,1978-08-08,man,,06-10300314,Den Haag,145.7,kg,193,cancelled,2025-05-15,campaign_expat_2023
recqtYJhdvIUWBYkS,Eva de Jong,eva.dejong@ziggo.nl,1991-03-11,m,,+31676544455,Arnhem,94.8,kg,184,active,2026-01-23,typeform
reco95nWDzmgrqQDB,Marco Smit,marco.smit@yahoo.com,03/22/1962,vrouw,,0663636307,Amsterdam,147.6,kg,192,active,10/20/2023,import
recMdOfbppT1DkHk6,Deniz Nowak,deniz.nowak@ziggo.nl,1974-07-31,female,411590868,+31601009843,Utrecht,102.0,kg,176,cancelled,2025-03-05,website
recXzI46bnlQr1l1v,Teun Kaya,teun.kaya@ziggo.nl,1967-05-03,Male,,06-14729721,Almere,137.7,kg,181,opgezegd,2026-05-31,typeform
recSFg9gV9mGwAnk2,Roos Jansen,ROOS.JANSEN@HOTMAIL.COM,1976-09-11,m,,+31669559650,Groningen,141.5,kg,188,Active,18-10-2022,website
recCTKVdZJmctsaga,Priya de Graaf,priya.degraaf@kpnmail.nl,12-11-1995,m,,06-87899336,Leiden,115.6,kg,187,opgezegd,2023-05-23,campaign_expat_2023
recb3xNQ0Qe3STEon,Grace Brown,grace.brown@yahoo.com,27-08-1980,Male,684535786,06-85776504,Arnhem,123.3,kg,192,Prospect,22-06-2023,import
receewRHm2iLkKJmT,Emily Dekker,emily.dekker@gmail.com,1978-02-22,vrouw,349399724,06-02883321,Amersfoort,102.9,kg,166,churned,2024-07-29,campaign_expat_2023
rec9kgDUNJNW2YyA6,Lucas Costa,lucas.costa@yahoo.com,12/31/1982,female,,+31619527375,Amersfoort,70.3,kg,153,ACTIEF,2024-04-16,typeform
recZBSJzDHzdNjcLT,Jesse Novak ,jesse.novak@yahoo.com,25-08-1985,f,523962411,0675612836,Tilburg,101.2,kg,156,on hold,2023-11-07,website
recFO8eKCDf3r2Cxg,Marco Meijer,marco.meijer@hotmail.com,1974-01-20,F,,06-88907805,Tilburg,96.8,kg,156,ACTIEF,2025-06-12,referral
reckuKDAOQqScsmPi,Zeynep El Amrani,zeynep.elamrani@kpnmail.nl,1967-03-27,man,335460811,+31674609013,Zwolle,124.7,kg,187,active ,2024-03-01,import
recaaBp3YNqXotXMr,Kasia Ivanov,kasia.ivanov@protonmail.com,12/07/1958,Male,681834250,+31651639079,Breda,94.0,kg,165,active,09-09-2022,website
reclHqAovBV60tDZp,Olga Ricci,olga.ricci@yahoo.com,1992-08-12,female,,0603042217,Amsterdam,91.7,kg,183,ACTIEF,2025-03-29,campaign_expat_2023
rec3EntarmIpXOkYE,Lucas Horvat,lucas.horvat@gmail.com,1998-09-03,m,,+31681103556,Den Haag,98.1,kg,171,Churned,2023-01-23,typeform
rec00hgqVrnH6Prqr,Anna Yilmaz,anna.yilmaz@ziggo.nl,2001-02-14,F,446785349,06-56650168,Breda,,kg,167,Active,2025-12-15,typeform
recUF5LavG4BkibOo,Jesse de Graaf,jesse.degraaf@ziggo.nl,07/10/1974,Female,584826041,+31634390633,Eindhoven,98.7,kg,168,ACTIEF,13-06-2023,typeform
recTKYmh9OlSDn0u2,Luuk Dijkstra,luuk.dijkstra@live.nl,11/05/1959,female,206207499,0610735432,Zwolle,109.2,kg,187,new,2022-11-11,import
recJaxhxK6Cq72NcA,Willem Petrov,willem.petrov@live.nl,08-02-1971,male,,+31664917482,Den Haag,98.1,kg,186,ACTIEF,2024-01-09,import
recThzzY0eDhpQIQN,Milan Petrov,milan.petrov@protonmail.com,2004-06-09,Male,374880967,,Tilburg,87.8,kg,161,opgezegd,2025-03-24,referral
recxAZO5uKecaYeCI,Kees Dekker,kees.dekker@kpnmail.nl,20-12-1976,F,,+31683120658,Groningen,89.6,kg,157,active ,09/25/2023,typeform
recULBIlbgI5bb5Gq,Ivan Chen,ivan.chen@protonmail.com,12/31/2005,F,,0676081766,Amsterdam,87.5,kg,152,Active,2022-05-08,import
recCHNonAUlqjRPLD,Oliver Ivanov,oliver.ivanov@hotmail.com,1981-11-14,female,,06-40018548,Dordrecht,,kg,196,cancelled,2026-03-22,import
recT8ag7O4s20Orcl,Youssef Vos,youssef.vos@outlook.com,1989-01-28,Male,,+31674492207,Utrecht,109.6,kg,187,Active,2026-04-28,website
rec0kpeE5xtEy6e1k,Bram Rossi,bram.rossi1@ziggo.nl,1980-10-05,f,,+31694500197,Rotterdam,140.9,kg,198,actief,2026-01-21,website
recCaKZczR1kKYEsE,Wei Hendriks ,wei.hendriks@icloud.com,08/18/1989,F,931357020,06-56243369,Arnhem,63.9,kg,156,prospect,26-04-2024,campaign_expat_2023
rec30zuXxoUGdiSCk,Finn Sharma,finn.sharma@live.nl,29-01-1998,M,,+31654689238,Leiden,83.3,kg,177,ACTIEF,17-11-2022,referral
rec4Us8WXSm47abyH,Bram Ivanov,bram.ivanov@gmail.com,1977-08-09,Male,306651749,06-27568809,Haarlem,136.4,kg,190,cancelled,2023-08-15,website
rec3kRKPh5jr8mHWL,Gijs El Amrani,gijs.elamrani@kpnmail.nl,1986-11-07,male,935102061,06-90932745,Eindhoven,,kg,189,cancelled,2026-01-14,typeform
rec8ircc4T93VjcAP,Ivan van Leeuwen,ivan.vanleeuwen@gmail.com,1991-03-29,male,107817196,0632276894,Maastricht,89.3,kg,174,cancelled,2024-07-02,website
recrD5OjOsNK29KRR,Ivan Costa,ivan.costa@kpnmail.nl,1978-03-09,m,,+31645804882,Zwolle,78.4,kg,165,Paused,2022-07-27,typeform
recsmgIV95MsMB8rB,Fatima de Jong,fatima.dejong@icloud.com,1967-04-24,M,342330718,+31665769726,Utrecht,92.8,kg,157,active,2024-09-20,website
recNCrdwWuisaj5Id,Maud Meijer,maud.meijer@outlook.com,1994-02-11,male,,06-64130740,Almere,84.5,kg,164,ACTIEF,2025-09-26,typeform
rec8vFek0RsPT8yOL,Jesse de Boer,jesse.deboer@live.nl,1979-02-23,Female,502110375,06-19361871,Amersfoort,88.0,kg,165,opgezegd,2025-03-22,referral
recNcF1JtXc9dHHhq,Grace Chen,grace.chen@protonmail.com,1977-07-14,V,375492501,0693521163,Amersfoort,110.8,kg,189,Active,2026-05-17,typeform
rec7xraUI8rnNqxOE,Grace Brown,grace.brown1@gmail.com,1992-12-15,m,,+31679698023,Zaandam,79.6,kg,174,active,02-12-2022,referral
recBCY9glX4qtFDJb,Thijs Andersen,thijs.andersen@hotmail.com,1999-02-09,man,,06-04788403,Maastricht,,kg,161,active,2026-01-11,typeform
rec95f8wS9cIunrxh,Hendrik Bos ,hendrik.bos@icloud.com,2007-10-29,m,,06-00981146,Breda,124.2,kg,181,active,06/19/2023,campaign_expat_2023
recX5uqh1oqlG9IOZ,Kees Demir,kees.demir1@live.nl,1967-09-30,F,,0606716380,Zaandam,92.1,kg,186,active ,2026-04-02,campaign_expat_2023
recz7UR0KeRqJNNr6,Arjun Meijer,arjun.meijer@protonmail.com,05/13/1984,F,,+31604308248,Utrecht,88.1,kg,152,active,2022-11-11,campaign_expat_2023
rechBXVBlHjSMBW4A,Arjun Bakker,arjun.bakker@gmail.com,1958-11-06,M,,06-68462121,Arnhem,98.9,kg,178,Prospect,2024-10-22,campaign_expat_2023
recxucUXx2IwTuP4e,Lotte Horvat,lotte.horvat@hotmail.com,1997-03-31,M,224006502,0656308201,Almere,145.1,kg,185,paused,2024-10-31,website
recqfguXVKcmPPhih,Olga de Boer,olga.deboer@icloud.com,09-04-1998,man,565670712,06-06580940,Leiden,102.8,kg,190,Active,08/07/2023,campaign_expat_2023
recPOX5Eigw9nwmvp,Oliver Horvat,oliver.horvat@gmail.com,2006-09-23,vrouw,914054661,+31661779069,Zaandam,178.6,lbs,170,actief,2026-03-19,referral
recNXUYGlczBcBDUP,Wei Petrov,wei.petrov@yahoo.com,2007-04-29,female,,+31633462731,Breda,67.9,kg,152,active ,2024-10-14,import
recwyHjS3zOgyFpEH,Maud Petrov,maud.petrov@protonmail.com,1992-06-21,F,,06-16721938,Zwolle,110.8,kg,162,Active,2025-06-08,referral
rec0qqMam7qf6hNps,Jesse Kowalski,jesse.kowalski1@icloud.com,1965-08-15,m,,06-59950050,Almere,95.3,kg,171,active,2025-11-27,campaign_expat_2023
recHrAtO44TFpxk9q,Lisa Demir,lisa.demir@outlook.com,1980-12-30,female,161780076,06-64403571,Rotterdam,,kg,168,active ,04/13/2022,website
recvUs5CoFWYkhJCz,Grace de Jong,grace.dejong@yahoo.com,1973-11-23,vrouw,,0618048639,Tilburg,108.9,kg,181,on hold,2024-11-14,typeform
recQvbHZY18mMjMuM,Zeynep Brown,zeynep.brown@gmail.com,07-12-1973,man,,,Maastricht,139.6,kg,182,churned,05/12/2023,referral
rectZhqst1VkiXxNJ,Mohammed Petrov,mohammed.petrov@kpnmail.nl,1963-03-19,Male,,06-14733161,Utrecht,107.4,kg,165,opgezegd,2025-05-28,import
reco7H0D3QSF5qBUp,Jan Visser,jan.visser@icloud.com,1978-05-04,Male,133698014,+31619148044,Maastricht,90.3,kg,153,cancelled,2025-01-25,typeform
recWH6oDFp2AGLSIb,Kees Demir,kees.demir@icloud.com,2001-12-09,F,,+31636949560,Amsterdam,152.2,kg,196,churned,2025-04-17,typeform
rec6PH348ixNfgAUz,Piotr Nowak,piotr.nowak@protonmail.com,1960-12-25,man,,06-81879292,Den Haag,129.2,kg,191,active,2024-11-20,website
reck3KGlGW36BrxPi,Luuk Rossi,luuk.rossi1@gmail.com,1980-08-25,F,891464347,0616062272,Den Haag,,kg,186,active ,2024-01-24,typeform
rec501RqG5OmE49jF,Sanne Kowalski,sanne.kowalski@hotmail.com,1969-08-30,F,,0628280986,Zwolle,115.4,kg,172,new,2023-02-20,typeform
recjX04Bqe8dTOkRg,Fatima van der Meer,fatima.vandermeer@ziggo.nl,2006-10-06,F,,+31666983427,Utrecht,90.3,kg,154,new,2023-01-23,import
reciYuwR4fJwuqv69,Emily Chen,emily.chen@protonmail.com,2005-09-20,male,,+31678543170,Amsterdam,117.3,kg,176,ACTIEF,15-02-2023,website
recD93hAR6QhL2jwc,Ahmed Hendriks,ahmed.hendriks@live.nl,1984-06-12,male,,06-61493582,Eindhoven,84.1,kg,174,actief,2023-04-18,import
recsuRqamZLwzJYGS,Julia Sharma,julia.sharma1@protonmail.com,1998-03-15,f,813784694,+31627636712,Leiden,218.7,,191,cancelled,04/20/2023,campaign_expat_2023
recZmnRrxkMNRhPGG,Kees Meijer,kees.meijer@hotmail.com,1989-08-19,V,,06-26113846,Haarlem,86.1,kg,167,ACTIEF,2025-04-11,typeform
recNYbsnzHuw9owiL,Finn Benali,finn.benali@outlook.com,1968-03-10,F,775714185,06-60490007,Den Haag,113.4,kg,164,active,2024-04-08,typeform
recWwE6poPct9FU8B,Hendrik Bos,hendrik.bos@outlook.com,1958-07-05,man,,+31644276732,Groningen,146.5,kg,191,Churned,2022-10-23,campaign_expat_2023
reciq2MhM7ZUotMA0,Priya Sharma,priya.sharma@ziggo.nl,1971-08-24,Male,,+31653888690,Zaandam,85.3,kg,166,Prospect,2024-10-18,referral
recItuZ1Uw9FEnbJu,Arjun Brown,arjun.brown@kpnmail.nl,1994-04-24,V,,+31648624995,Groningen,115.9,kg,179,active ,2025-01-21,website
recQoAlJd50VrYERQ,Emily Smits,emily.smits@live.nl,1973-09-02,f,496322229,0610382378,Utrecht,94.9,kg,153,active,2022-11-09,typeform
rec12wLnEb5VnnapQ,Maud de Boer,maud.deboer@kpnmail.nl,1962-05-28,F,,06-24813709,Zwolle,144.3,kg,186,Churned,2024-10-19,import
recQcpF2TuezTaXTJ,Oliver Yilmaz,oliver.yilmaz@kpnmail.nl,31-05-1991,F,,+31679501710,Almere,158.2,kg,193,ACTIEF,05/10/2023,campaign_expat_2023
rec3cjpWV8jtKgP7H,Wei Visser,wei.visser@live.nl,1966-12-23,vrouw,530971112,0606716137,Zaandam,152.6,kg,191,Active,2023-09-11,typeform
recOUgkIjG7U3PPEL,Mohammed Taylor,mohammed.taylor@hotmail.com,1989-05-09,M,,06-48610136,Dordrecht,104.8,kg,180,churned,2024-06-20,website
recgrLkRSWxSseJUy,Bram Demir,bram.demir@protonmail.com,1995-04-03,man,207846066,06-04019115,Zaandam,114.2,kg,196,active ,05-02-2023,typeform
recoQTp5AppZuiUFA,Lot Bos,lotte.bosx@gmail.com,1999-09-03,female,417033540,06-64271908,Almere,112.9,kg,163,opgezegd,2022-03-27,typeform
rec1nX79qUlkK3Yj3,Olga Brown,olga.brown@ziggo.nl,1978-10-08,vrouw,,+31615627733,Apeldoorn,102.8,kg,167,churned,2025-09-20,import
recGdV1LCDtM2ldX8,Arjun Peters,arjun.peters@gmail.com,1984-03-05,m,427823390,+31652005773,Zaandam,116.8,kg,181,cancelled,2025-06-29,website
recU5BtxWK9fRvZdj,Bram Bos,bram.bos@outlook.com,1968-07-29,f,,+31601478582,Delft,92.0,kg,159,active,2023-04-24,import
reckqlMalubTZFRET,Finn Mulder,finn.mulder1@hotmail.com,1982-04-10,f,,06-22425266,Zwolle,105.1,kg,184,ACTIEF,2025-05-19,website
rec0uGVkAwpx9Ke29,Anna Petrov,anna.petrov@outlook.com,1966-05-11,Female,123397261,+31679743544,Rotterdam,109.7,kg,177,ACTIEF,2026-02-18,website
recJKXsQ1gFLiyUP6,Jan Rossi,jan.rossi@icloud.com,1991-12-14,man,215771837,0648423568,Utrecht,176.6,,155,ACTIEF,2023-11-04,website
recHNFajWZhUwQizA,Luuk van Dijk,luuk.vandijk@gmail.com,1983-10-11,female,811772913,+31661692926,Zaandam,123.3,kg,184,ACTIEF,2026-04-28,campaign_expat_2023
recT67DISXAXyveS0,Kasia de Groot,kasia.degroot@ziggo.nl,07/20/1970,Male,969264100,+31631441820,Tilburg,100.9,kg,165,opgezegd,2023-06-15,campaign_expat_2023
rec3ZbmMKpQx6jaC3,Levi Kaya,levi.kaya@live.nl,2005-02-03,f,,06-09802177,Utrecht,119.8,kg,174,cancelled,10-10-2023,referral
recCJa0jgF6ArA5Ef,Milan Horvat ,milan.horvat@gmail.com,1963-09-14,F,740999230,+31600011955,Zwolle,88.2,kg,169,active ,2024-06-05,referral
recJOgrQS2NIz6RIi,Julia Brouwer,julia.brouwer@outlook.com,08/22/2044,M,,+31693167640,Zaandam,129.7,kg,193,active ,02/15/2023,campaign_expat_2023
recHEkChjIwNE7cCN,Deniz Nair,deniz.nair@protonmail.com,1982-11-01,female,190437790,06-78006989,Amersfoort,122.6,kg,190,actief,05/02/2023,website
recmkS26Ah9dHHj9k,Olga de Wit ,olga.dewit@protonmail.com,29-05-1973,female,,06-00017059,Amersfoort,,kg,169,ACTIEF,13-02-2023,typeform
recY2vNBl26RxvJPS,Lisa Smit,lisa.smit@protonmail.com,29-10-1958,female,,06-27507897,Haarlem,119.2,kg,186,lead,2022-05-11,typeform
rec0SKU84KE6m869c,Sofia Meijer,sofia.meijer@gmail.com,01/06/1958,M,891011067,+31634291626,Breda,67.2,kg,158,prospect,22-03-2024,website
reclNBkMKO6f4Thwo,Ruben Novak,ruben.novak@yahoo.com,1983-04-14,f,341033248,+31636553994,Zaandam,102.4,kg,156,ACTIEF,2024-06-17,website
rec9D8L1W26F9XqWJ,Emre de Groot,EMRE.DEGROOT@ZIGGO.NL,1972-10-21,male,,06-65912979,Dordrecht,92.4,kg,156,ACTIEF,2025-06-10,typeform
recAlk6DeZnwFYRqD,Mohammed Rossi,mohammed.rossi@icloud.com,1968-10-30,vrouw,820840774,06-43095985,Eindhoven,118.9,kg,179,active ,2026-06-09,referral
recg7rO00zKGKSu6Z,Fatima de Wit,fatima.dewit@live.nl,1979-03-13,man,714500586,,Rotterdam,91.4,kg,182,ACTIEF,2025-07-05,import
recXgint3icCVs5A7,Wei Nowak,wei.nowak@protonmail.com,05/06/1987,m,248452952,+31611326132,Breda,111.0,kg,186,paused,2023-01-12,typeform
recMoHmhhYOvBXTUx,Finn Jansen,finn.jansen@hotmail.com,01/23/1962,Male,,+31627944819,Delft,75.5,kg,162,churned,2022-07-13,website
recMqzDvMFIsbheS1,Deniz Smit,deniz.smit@hotmail.com,1965-12-27,m,,+31664490446,Breda,73.7,kg,159,active,2025-09-20,typeform
recxhapjrBCD5sqfO,Jesse Wang,jesse.wang@live.nl,05-09-1999,Male,950410779,06-59133437,Arnhem,81.0,kg,161,on hold,2024-03-28,website
recZswdQFi9o3xLPx,Elena Kaya,elena.kaya@icloud.com,1982-01-29,male,,06-19666261,Zwolle,134.5,kg,194,Churned,2025-06-09,website
rec3OMXZ1doHhD9TG,Zeynep de Graaf,zeynep.degraaf@yahoo.com,1989-01-25,vrouw,,+31607080179,Groningen,98.2,kg,153,lead,2025-02-11,import
recI1QEoxOMowxLwB,Fleur Vos,fleur.vos@outlook.com,1965-07-19,female,,+31670698557,Haarlem,142.0,kg,188,active ,2024-09-10,typeform
recm7rYlW4EEdtikA,Ruben Nowak,ruben.nowak@kpnmail.nl,1974-02-12,Female,,06-88402623,Maastricht,100.5,kg,186,opgezegd,2024-02-15,typeform
recagrbOgcYl3FDcR,Kees Demir,kees.demir@kpnmail.nl,1973-08-25,Female,,+31659821454,Zaandam,,kg,189,actief,2025-12-23,campaign_expat_2023
rec3kUyxSDMIfGsBd,Priya Rossi,priya.rossi@icloud.com,1980-12-24,M,,+31691551562,Almere,85.7,kg,152,active ,2024-08-20,import
recZ0TNLoODwcwdOW,Amiraa Hendriks,amira.hendriksx@ziggo.nl,1992-01-21,m,,0658467595,Maastricht,75.4,kg,163,active,16-02-2023,import
rec2TCjhZiqe0Do51,Sofia Dijkstra,sofia.dijkstra@ziggo.nl,2005-09-16,vrouw,,+31618977038,Den Haag,116.2,kg,187,churned,2025-05-06,typeform
recUIsLGMYJD47rCu,Grace de Jong,grace.dejong@protonmail.com,1962-10-21,f,,+31635682220,Den Haag,111.5,kg,174,Active,2025-05-25,typeform
recPWbHqLfGj0anJq,Mei Meijer,mei.meijer@hotmail.com,1986-07-11,M,375194320,06-04169272,Almere,110.0,kg,190,actief,2025-12-23,campaign_expat_2023
reci2293V0pO1bGeq,Amira Peters,amira.peters@icloud.com,10/04/1988,man,,+31664659619,Dordrecht,102.5,kg,174,churned,28-11-2022,typeform
rec9owoUT4Dbf4LxM,Anna Vos,anna.vos@icloud.com,1964-10-18,F,,+31617626625,Arnhem,89.3,kg,173,Active,2022-09-30,referral
